mbid,artist_lastfm,country_lastfm,listeners_lastfm,scrobbles_lastfm
1932f5b6-0b7b-4050-b1df-833ca89e5f44,Marillion,United Kingdom,492203,16410185
9256182d-322d-4162-8a43-a046850a281a,MC Koringa,Brazil,26234,182603
3dd35366-4551-4818-bc87-c0fd83f002b1,Melba Moore,United States,69747,326726
cf8b3b8c-118e-4136-8d1d-c37091173413,Meshuggah,Sweden,438110,26132834
790c89eb-f027-4335-836c-bb9e5aa76018,Metal Rouge,,663,3602
6a231694-f3be-4fab-9a6e-e93a5b0c78b5,Mickey Jupp,United Kingdom; United States,4064,32340
cf6e878f-4ad1-4b32-a105-f832c69a4f51,Milow,Belgium,421267,6184477
e2a0c084-0648-4ba0-805d-b61e39d7a9b3,Mingus Big Band,,17680,170053
ff9c106f-e342-4543-a376-776e08121f69,Momus,France; Japan; Scotland; United Kingdom,59795,1193748
9f4dbeee-1548-4d11-b645-abfc27cef0d8,Muckafurgason,United States,1496,14555
64c8fe79-1f93-483f-aace-b6a6e379e7d2,New Riders Of The Purple Sage,United States,73753,530479
51eb1070-465f-4ec5-bbd9-2c3f4d82424f,Nick Lachey,United States,151234,1652663
00a9f935-ba93-4fc8-a33a-993abe9c936b,Nightwish,Finland,1360111,129047804
7c7d9d94-4b56-4427-ad1c-fa56fe887394,Nocera,Italy,10371,36700
077b59a9-926f-4ed2-ac88-243d9e76c3ae,O'Bryan,,5217,30977
c62995d6-a622-43e0-ae11-12a0f8638deb,Paper Lace,United Kingdom,63465,248709
b5027515-8ffe-40c2-9ca3-572438f00087,Parachute Band,New Zealand; United Kingdom; United States,35450,363017
508963b8-c4d4-489f-a03a-26e323cb0cf9,Patti LuPone,France,34220,234462
0b605bac-f77d-425d-927a-f7930a9fa40b,People's Choice,United States,35776,129207
c2f37fdf-5e8f-4d9c-9a03-219a8239cf5f,Percy Sledge,United States,437582,2199311
b6b2bb8d-54a9-491f-9607-7b546023b433,Pixies,United States,2319799,101636787
52db98c1-0cc9-4aab-9f2d-ea8d359234f3,Pritam,India; Pakistan,38404,470255
9ddd7abc-9e1b-471d-8031-583bc6bc8be9,Pyotr Ilyich Tchaikovsky,Russia,990022,14454743
312c7cc1-9b5c-4406-963b-9f73f50674c0,Rebecca Black,Norway; United States,105327,723152
0a5840c6-81e0-4285-89db-b0b367ae9e69,Red Wine,Spain,8203,112957
3531715d-fee3-4c5b-82ff-5d85865b598b,Reinhard Mey,Germany,91683,1695495
ea4dfa26-f633-4da6-a52a-f49ea4897b58,R.E.M.,Georgia; United States,2886482,93258977
0b511854-c21c-4af1-9c31-e3fc178ded61,Ricky Nelson,Jersey; United States,424075,2667024
ad0a0af5-be4d-4302-84af-4e69bf91b201,Rocío Jurado,Spain,9738,61519
c665c7dc-a209-4742-b118-013a40c27549,Ronnie Dyson,,10325,40067
c4901095-0bc2-4cea-a8d3-e76de3cc325e,S Club 7,United Kingdom,367494,3407403
44795277-c4ee-4a78-ae1e-d27fa62995f0,Shankar Jaikishan,India,37845,212471
b7d92248-97e3-4450-8057-6fe06738f735,Shawn Mendes,Canada; United Kingdom,593270,22070953
3f838897-8959-4c03-bfad-68c3ec2317fd,Sledding With Tigers,United States,13395,246004
3b47247e-5b57-49b6-a0ed-bad80243802a,Sonny Rollins,United States,493194,4622320
c27fb8a7-396f-4727-8101-3e8c91df8982,Spose,Poland; United States,58578,568057
0df4ba7d-f65d-48ee-a6db-e9c0821d04f4,Steve Arrington,United States,29527,136140
f8b72cfa-2f1e-41ea-ad55-2d34c5215f5c,Street People,,1515,5665
12ed3e1f-b43e-440f-9081-1941d201cced,Szandi,Hungary,574,3106
a74f43e4-50c4-4b19-a2ce-c05ce9bccb03,Talk Talk,United Kingdom,641611,10235794
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,United States,2203262,171760219
d2df0e3e-3299-44ca-9c4a-fe81d1b16a63,The Action,,40023,341871
f98711e5-06f7-43ed-8239-da0f61a9c460,The Alan Parsons Project,,668894,13759621
1b06328e-0e57-4ad7-a2a0-d7bbb76733fa,The American Dollar,,371394,9591234
9358abb2-7429-4fd7-8b8b-182624bda057,The Blackout Allstars,,15466,40801
47aa3e97-f623-4472-8e54-da886c6a6e20,The Boomtown Rats,,265518,1872580
6bd8c926-3135-4d0c-acd6-8dd42fec3661,The Cover Girls,,47505,242411
6da6a053-618f-4f17-aea1-c8075bd8cc2d,The Dave Clark Five,United Kingdom,86252,705306
e12fc3ad-a2a2-46bc-9766-d7478d7e513e,The Goodees,United States,3591,12232
ed877ee1-dddc-4fe3-9aa7-4a3486a45ead,The Kingstonians,Jamaica,30017,142870
ac8a45f8-5520-4463-9fda-f63f8844cb50,The Nitty Gritty Dirt Band,United States,190901,1723293
9f28b715-ab7e-4e17-82cd-7ec23f7242dc,The Palace Guards,,2002,5208
d1322057-e047-45ee-a573-769b37a395dc,The Red Chord,,107028,2689055
b6d98219-d41f-456c-8d75-c85abcffb576,The Rings,United Kingdom,2032,7691
efad4b89-0e12-4965-8bf5-58d77255a048,The Riot Before,,46605,843221
5c42c9cf-5833-41d8-b600-177e70894046,The Soup Dragons,,77906,460383
b3349cf9-5cbb-4be2-9d6e-f1208a5608a6,The Veer Union,,132739,1492321
fa9dc2ea-f390-4f2e-a789-fac53d2171b5,Tony Romera,,13588,44688
f9a8ad04-1941-4aa2-b389-cfe3b4cc7019,Tony Thompson,,3144,16498
4d7304f6-7fe3-4959-9d98-01a5af84afe6,Trey Songz,,1385307,17107853
d6f97285-c440-4e40-bfc8-bea968e7d1bb,Voodoo & Serano,,105996,608245
f9e8a98e-0b40-40a1-88ec-d0d1401f2692,Willie Tee,,14147,51256
8197881d-cab5-4d18-b071-44182bdb6921,Wolfgang Mitterer,,2183,24533
0fd4b3ef-8d0e-4baa-a570-aebe00240def,Yesterday's Ring,,3962,96374
b02ec63e-e78d-43e5-a594-462e95036e8d,Yo Gotti,,668133,3963936
2968722f-03d8-4e2f-88bc-f9975f147503,Yusef Lateef,,134326,1353488
5784302d-bca9-4113-86a5-3a03b359ec49,Aaron Tveit,United States,54380,576970
b9696d80-70c9-4c3d-be9d-8a525b125d23,Adventure Club,Canada,208167,2356464
7a5bc5cb-ce7e-46d6-8575-49b1dbe062b0,Alan O'Day,United States,16657,58663
31aa6f87-8d00-4ae9-a5cc-6d7eeea109d2,Alphaville,Germany,828389,9332399
f8dff62b-2cc1-4ce9-8def-05a45421f3fe,Ana Belén,Spain,64326,502468
f04cc80e-0f59-45b8-aaf4-ac81035644e9,And One,Germany,224435,8258840
a63b1724-9186-4618-a3e6-d86c91523b51,Arbor Lights,United Kingdom,3454,26447
90a096cf-6cdd-4284-a4e2-89a9a5eec618,Backworld,United States,21384,543450
04bb4a12-08a3-463b-a0df-63c1fb658497,Banda Sinaloense MS de Sergio Lizárraga,Mexico,22849,449504
91cfbe94-7fc3-4bcc-9d95-767d87ac2ae5,Barbara Mason,United States,50675,235073
72dfdcd1-8c7d-4f43-8b3a-3a4ee3b64c79,B.E.F.,United Kingdom,12450,64897
9c76170f-0d77-4aa3-b3c9-52f1ce07b9ec,Big & Rich,United States,265312,2090855
8e4685ea-5d37-459e-9a69-5c6e043b4369,Black Debbath,Norway,26611,536753
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,Black Sabbath,United Kingdom,2442953,100531599
c857e07f-c9c0-460b-ab12-3b83cf839ed0,Bob Curnow's L.A. Big Band,,4647,40252
0d8b0d50-e4cf-4da4-965d-f24c58ec3268,Boston,United States,1283948,14794502
0c85d7e2-e26d-46ff-b50e-1e67273deb7e,Brian McComas,United States,19844,96627
e9a9d23f-febe-4499-a6ec-d040b046a35b,Bros,Australia; Canada; Sweden; United Kingdom,109200,425697
31e9c35b-2675-4632-8596-f9bd9286f6c8,Buzzcocks,United Kingdom,724439,12446287
d5f90fc9-eeb0-4aa2-afc1-7f15eb1aefb0,Ca$h Out,United States,98133,451959
439a29ad-f4ef-4857-a7cd-3d4a551056c8,Cabaret Voltaire,United Kingdom,198158,2966797
765d384a-099b-4085-9500-e81d4c8daa94,Capcom Sound Team,Japan,63824,4423433
93aab415-c2e8-45a9-ae5e-a931da90a7af,Carlos Alexandre,,1836,14083
e24587e5-c4c8-4a81-a0cd-6850190f4b94,Caron Wheeler,United Kingdom; United States,10559,58935
e4bb438c-321d-4130-8f36-5ea4f31a323c,Cephalic Carnage,United States,86278,2578405
9118f524-be76-4eaf-875c-ccf15e2a2ad6,Chief Keef,United States,273374,6956530
5cef1748-13f1-4155-b9f6-71cd4212b960,Christophe,France,67410,552403
8cb1e21c-3357-4c29-b117-b6baeed8bbdb,Compost,,4112,21501
5e4d7428-617e-410c-92d6-725d215e8f17,Cor Veleno,Italy,8999,106799
5110bb3e-92ab-4499-9a3b-bab0126285d1,Cyndi Grecco,,2026,8181
b98920e3-a714-47e1-b94c-abe1be8a058e,Das Dritte Ohr,Germany,528,66216
9d96b244-617f-46a2-9b71-302f4bd44003,David Naughton,,6285,20171
c210cdcd-974d-40b3-8a51-cd537e42a4b5,Deon Jackson,United States,12002,41227
8538e728-ca0b-4321-b7e5-cff6565dd4c0,Depeche Mode,United Kingdom,2685086,165330799
6cd3b12e-c899-4f59-a770-c217954f247a,Derek Bailey,United Kingdom,36370,388814
b6ea96db-17d8-429c-b31e-82e381dd1c7e,Drew Holcomb,,9692,44361
fe0e1895-aa84-47d9-8e5b-7930fc20709b,Dr. John,United States,401979,4320179
808c1fbb-ccfb-4b15-a541-72bec155e696,Dwele,United States,240678,2745108
ef11dd9b-4557-4fc5-b0e2-a431c5cfddbb,Earl Hooker,Germany; United States,64700,319409
46693641-1e2e-4aae-80ed-6b28170de63a,Elastica,United Kingdom,385722,4307636
7f06afd2-a30f-47b6-a25d-6638ab91c817,Ernie K-Doe,,46479,200867
5c12b265-5e59-44e0-b657-5cf4169f7316,Esperanza Spalding,United States,226918,3455043
cf13ed42-3d7b-4aca-8872-8159fdc901f3,Fler,Germany; Switzerland,76593,3033873
594beb50-0853-4e48-b3b9-b9ce1c3b72c9,for KING & COUNTRY,,61544,932957
48262e82-db9f-4a92-b650-dfef979b73ec,Future,France; Georgia; United States,683164,22598670
2e53dfe4-0a59-4654-9b64-89956fcaa4b0,Gina Thompson,United Kingdom; United States,7921,30289
41ff7032-f14b-4cf8-acf3-54b545927f8d,Go West,United Kingdom,244157,1400778
163b54e5-8256-4f35-8c6e-623dccd2fbc2,Grauzone,Germany; Switzerland,85213,861426
2ef7dec5-941e-4d62-a97b-0f01c17fe703,Group Home,United States,120272,1109543
0116ef38-f596-440c-a911-8265c2122ab5,Gwen Guthrie,Jersey; United Kingdom; United States,62519,280738
35136fd8-6f52-4063-8755-f920b2316e31,Harold Burrage,,4081,20621
ca891d65-d9b0-4258-89f7-e6ba29d83767,Iron Maiden,United Kingdom,2103789,167349065
8bbb18d5-69d0-465f-8f57-7b293223f02e,Jamey Johnson,United States,145122,1304646
21eeb616-88e5-4fa3-a2ad-9dc03fd83bed,Jim Photoglo,,1123,9533
589ef702-7f3a-4a1c-8f2c-4727005cfc0e,John Newman,Scotland; United Kingdom,497860,6468980
e90eaba7-aa99-40f6-8348-8b822dcf20d7,Jordan Davis,United States,19236,179635
bafc346c-8c25-4e94-b9dd-5e0183db32c8,José Augusto,Brazil,13137,93601
1e6ac083-1123-4ddf-919b-18353e850118,Julie Rogers,United Kingdom,5291,16348
6546b116-81c8-4783-9219-19f6e8f3c020,Kai Tracid,Germany,153317,1342393
c7020c6d-cae9-4db3-92a7-e5c561cbad50,Keane,United Kingdom,2422185,66916305
d339efbb-77b9-4147-ba9e-59f2f24550b2,Kelly Clarkson,United States,2425837,64551596
6a2684b7-0462-4b75-8c1b-2d5a25f1943f,Kenneth G,,9156,28514
87684162-ab42-4cfa-bf22-ebe237035f54,L.A. Guns,United States,261789,2808174
7a1daf7f-b972-4808-bc03-2e1e3a79dce0,Lara Fabian,Belgium; Canada; France; Italy,245418,3862084
4cbbf0d6-6c78-4e3d-ab25-91b13603cf7c,Lemon Jelly,United Kingdom,426923,6424192
cda74ad6-0248-4316-8d07-4dbd917d893d,Lich King,United States,24302,513617
243c6f61-d83b-4459-bebd-5899df0da111,Lil Jon & The East Side Boyz,United States,502486,3363471
57fc57a0-e6d3-44c9-9854-6aa3673019b5,Little Johnny Jones,,4760,12514
69747c42-016c-4705-9a9c-a411cd859b46,Los Suaves,Spain,65603,1022291
c8535791-460f-4d1b-8051-d8028f74a2c3,Louise Bogan,,674,2125
ddf18377-0bf5-4972-90d2-7de878b5eec4,Marc Cohn,United States,250111,1890049
4fa5eab2-270a-44e9-bc84-cf9f00766c75,Mario Vazquez,United States,141865,893429
e16cc224-7803-46cb-8615-ccf9068199a1,Maurice White,United States,6737,41501
04f57a2d-2449-400e-8fff-5b1c5af9560b,Mavis Staples,United States,151987,1290047
743ff4c0-64fa-4974-aae3-ab33e586e941,Max Frost,United States,166270,1162335
8e999f06-978a-4bff-8f18-9832403c1da6,Mica Paris,United Kingdom,61143,309426
75285014-bdd1-4ca2-81c9-c6c642bfdec7,Miranda Cosgrove,United States,280632,2746262
3a13549a-9578-4547-9308-4167816c51df,Nara Leão,Brazil,207748,2488009
a1ad096f-971f-440d-994b-0d8bedc38145,Nebra,Sweden; Switzerland,994,13844
6acb932e-840d-47ac-8e0d-725ad8a6e52c,New Found Glory,United States,1077753,36545177
d43dee96-c96d-4f4a-8a23-33bcb35fb6b8,New York City,,11099,45798
5ff0b393-1706-47ce-8bda-a0fd3fe9b98a,Paul Bley,Canada,54210,404892
cdcd53c9-f37c-48cc-b7e3-dfe34be22e92,Peter Cetera,Japan; Philippines; United States,224514,1310433
1552c171-3b53-4645-835f-470d54e84a66,Prasanna,India,3334,29779
5133141a-fcf0-4d09-a728-16d01f27fd53,Rebel Souljahz,United States,15067,95439
7935ac9d-f99f-4659-8eb4-59dc1d20e811,Reel People,Chile; United Kingdom,32283,247278
ec945b9a-2576-488a-a91b-7f03b071112f,Robin Spielberg,United States,52569,447292
80d07b5b-35b1-4d58-a72e-49ac98cba13f,Roger Whittaker,Canada; Germany; Ireland; Kenya; United Kingdom,99269,1284631
07454450-3dd5-44a7-9a18-11c283afe7c2,Rufus Blaq,,444,2606
bd108522-8856-4eba-8747-f38860a51818,Ruth Crawford Seeger,United States,3657,17375
b4946461-dacb-4aa9-a77c-7b3231317794,Senses Fail,Jersey; United States,688721,21944077
fc63d806-ca89-4ea3-a404-ee6de695743f,Shaggy,Jamaica,987245,7498851
6fc69ec6-3e59-4ff7-849d-b5da932abe4d,Sleep,United States,249308,5717582
bd83292c-242b-45cd-bd8d-6bd362c60e6e,SoMo,United States,91411,935098
2dd30f18-241e-44b3-8bb3-950380f22dfa,Starland Vocal Band,United Kingdom; United States,72842,303543
c78fcfcb-8a33-49a4-9758-47bc2b107d3b,Steve Gray,United Kingdom,7519,40544
885f90ef-6bd9-409a-b2df-e165e553c68e,Steve Winwood,United Kingdom,517219,3713074
d74c1850-6006-4334-8ad8-ab2306918442,Stevie B,United States,79375,470293
6386ddff-0d13-4685-9f0a-a82bf022fb1c,Supergrass,United Kingdom,1062975,14692574
76cb3b15-d2e5-4363-bca3-8fe2bb677461,Svalastog,Norway,4908,37680
14008378-5900-4370-831e-3d17f9749caf,Sven Väth,Germany,138511,993092
f1a3fb4a-fff6-4556-a290-3704b109da90,T-Bone Walker,,235995,1727503
d8ae63c6-6fce-41b2-98ba-e570bc4007ca,Terry Jacks,Canada,119081,524651
81c8653f-a227-4341-a2a7-d906fb450060,Tété,France,97750,1013246
1c575d9d-1bc0-4ab2-b680-fa4e1db06bb1,Tetra Hydro K,,4295,48945
4fcb7864-42dd-4dcf-b269-6da0d9042956,The Church,,353036,4740004
f4ad883e-9a92-45ed-a540-a49c2d1c36dd,The Fratellis,United Kingdom,1536056,32489295
86ddfdb8-bfd5-4e1a-aabb-91dba7a1a819,The Jelly Beans,United States,8014,35805
9918a46a-d0a3-4444-9044-3f7286883d68,The Red Army Choir,Russia,85758,1743265
8c9b336e-acc8-4e20-9195-6ed0634da9fc,The Residents,,186961,6786024
cfda1625-4de4-4a46-adab-c80b43828f27,The Royal Guardsmen,,25555,120285
15b87ccd-8cb2-4c13-a7ba-e3e434a865ce,The Soundcarriers,United Kingdom,30683,361358
79891efb-023c-4229-8a8f-4922e6fa7b77,The Texans,,144,525
ddcc21f0-1a12-4d0d-9926-79249d39d92f,The Three Degrees,,143124,715260
fd1baeb3-0ee9-4838-b4c7-615c78d68d10,The Veronicas,Australia,853215,20412727
9de23f23-f207-411c-9889-af24fe7edf52,The Whip,,320591,2845716
9512eed7-a1a9-4e2f-8cac-c10d1448c1ce,This Will Destroy You,,571808,15349663
88fbf7fa-3337-4f76-a570-5a570e9739a2,Time Bandits,,16411,77088
4387b544-e4d0-4f18-b74e-d4a5ba1582ab,Traveling Wilburys,,407914,4762960
2ec73913-df20-484f-b638-cd63a5122b9f,Wilson Simonal,Brazil,106990,816610
73bb2ece-7ef7-4ee9-b3a0-bffe0b481bb0,Woody Herman,,142085,797093
53d86951-706c-41c8-9053-a713ea972395,Yma Sumac,Peru,125599,1217121
5c8d5115-163b-4725-9dd7-ab7ed7debbbd,Adina Howard,Ireland; United States,101353,462700
dd720ac8-1c68-4484-abb7-0546413a55e3,Alan Vega,United States,55022,434154
6bc17c45-0c18-4665-aa5a-87b201ff0a17,Andy Montañez,Puerto Rico; Spain,61212,278099
4ad66ba7-770b-4cbb-b5b3-c489aa708101,Andy Stewart,Scotland,15894,79497
1e354b6d-48b3-4e24-819c-c8b9f1820dfd,Ariel Kalma,France,9772,94747
ba147ea0-60c4-4a40-9da6-0d5c2b2e7b03,As I Lay Dying,United States,853478,43390598
1626de1a-509a-413f-82de-a362a2fd14a3,Assemblage 23,United States,157672,6762399
d292b4cd-37bd-4a88-a823-8710f273cc31,Bathory,Sweden,229903,18403568
805ec7ca-46e1-4a8e-94eb-6d1b96353aaf,Bhaskar Chandavarkar,India,897,4163
ae3cd282-283d-4e26-a7dc-b0c8d9123bf4,Biscaya,Sweden,1037,12048
40db9f5b-31ea-424a-aa2a-0cca34a7a233,Bobby Taylor & The Vancouvers,Canada; United Kingdom; United States,16291,50084
a975f287-1633-4268-8e38-f6f6398bf092,Bobina,Russia,97867,969477
e8c7f1dd-91ac-49b0-b0f8-fe337af51b50,Bon Savants,United States,5890,49434
9b214042-4154-4571-8f6c-5643eb4bc06f,Brownstone,United States,117646,522068
9278d5f4-993d-403a-8dd8-eb61139274cf,Carolina Chocolate Drops,United States,120934,1219436
bcf021a2-1415-4c7d-91ca-4408125533fb,Chevreuil,France,8588,77241
89e39f67-65cc-4f90-b145-b1b56c209f8a,Craig David,United Kingdom,847636,10340221
cc1588e1-5ba3-45a6-b80c-b31035c89339,Dexter Gordon,United States,373506,3212519
c46d3fa5-83a7-4a07-b2c4-428946bf84d9,DJ Isaac,Netherlands,66097,429331
69f95e5c-4b34-4c8b-b8fe-c59f9296195a,Donald Byrd,United States,276017,2326393
6ee7a715-e0c0-46d0-a215-2e17001699fc,Eiffel 65,Italy,612966,5125359
924203bb-da5f-4bd0-9630-c753c7cb9774,Ernest Ranglin,Brazil; Jamaica,81296,781693
b4d32cff-f19e-455f-86c4-f347d824ca61,Eurythmics,Scotland; United Kingdom,1474498,15480404
d5ee4dc0-b286-44d8-85d7-a796a7d35674,Evil Activities,Netherlands; United States,45487,800355
36b31034-0dcb-4543-9aaf-5acf9fd3c2e6,Eydie Gormé,Spain; United States,12377,108618
4d884695-d088-40d7-92e7-1f48470bb9fa,Fit For An Autopsy,United States,35120,1037371
b288282d-cdbc-4010-baed-b80e5b2a7354,Five Special,,5576,19641
38dd6337-19ae-4793-ab4b-313eff523457,Giorgio Moroder,Italy,348248,3824359
9e35b677-fbf6-493a-852e-0592467705a8,Golden Resurrection,Austria; Sweden,4149,106134
bb8d4b38-08aa-40f5-9975-4fecb75afc74,Gold Lounge,,14377,99279
72de01b4-59ea-45d2-9975-6239ce031072,Gorky Park,Russia,76441,1125333
27aadd58-a2a2-4df4-8167-d806be0f9146,Guilherme Arantes,Brazil; United Kingdom,32459,352156
fa209319-6d7b-4a20-b445-62186ec41e0d,Guy,United States,151546,823860
4652ab5b-e8de-4001-bee7-8c0db600e4e3,Ike Turner & The Kings Of Rhythm,United States,12488,88778
1fcdd3f8-21b6-4d69-8f8f-9f5bc9817b58,Javi Boss,Spain,5487,45983
e78202c9-7717-435c-9aac-dd5ebc4e64d5,John Hiatt,United States,290255,3046917
18c1e06b-fe76-4802-b070-53a2f6b707bd,John Mayall,United Kingdom,238145,2128420
32316097-9b0c-47b0-8944-ca05837ec8f8,Johnnie Morisette,,1730,5794
8300d0fa-d120-47f6-a84e-91f140c74767,Johnny Winter,United States,384378,3444387
18e3ba47-7141-4ff7-91bd-bbea9b904dcf,Jo Jo Gunne,,15999,71444
3b88a652-36b2-4158-bec5-9d6fee5ef655,Jules Shear,United States,4896,41161
63733317-8113-413a-8b8b-7ef89cd1f50d,Julia Kent,Canada; United States,80965,1065038
f45da029-7b00-4bf3-962c-0eeb20309cc4,Keith Urban,Australia; New Zealand,771752,11724230
b801e3ad-a23a-4ae8-9708-6c02a202e9e1,Lamont Dozier,United States,24677,126737
0bc5259b-bf08-40ad-9f6a-20462f652e83,Langhorne Slim,United States,284475,3253714
4346875a-2bba-4566-8dc1-680c38ba44c6,Larry Heard,Japan; United States,47009,331015
4998da0d-4887-452e-ae08-c0edd4bc0be8,Les Forbans,France; Spain,7413,28979
f887110a-ddd9-4a4e-b9ea-e567523ef6e2,Lisa Fischer,United States,13235,82652
863de8b5-4283-48f4-84fa-330cd073f84a,Lole Y Manuel,Spain,91579,416135
0a53cd2e-58a1-4425-92a7-992c4d8d8740,Lugubre,Netherlands,3003,63017
2512faa5-b630-49fd-a1a7-03aeeb5393ec,Mark-Almond,United Kingdom,4671,42114
1d13f774-b0cd-4879-9960-33b597c77672,Mark Wills,Georgia; United States,145670,894467
6f033da5-396f-4381-a581-1f38c2d0a2d4,Meredith Brooks,United States,402901,2164009
9acad4e4-b842-4e11-9ab9-105abaf318a0,Michael Harrison,United States,6200,35405
0008af7d-2aa1-4b4d-80af-b3b64ee3cac6,Miklós Rózsa,Hungary,34430,363238
8b477559-946e-4ef2-9fe1-446cff8fdd79,Natasha Bedingfield,United Kingdom,1405651,16616110
470577f4-55be-4486-af40-a78c83609e0e,Nikhil Banerjee,Bangladesh; India; Japan,19489,114300
92a3624a-62f7-483f-8f87-96df6698efa1,Not Half Bad,,4325,49807
7591796a-a545-4b51-ba52-bf2539b90d99,Ofra Haza,Israel; Yemen,84364,781590
6bc658ea-005f-486b-8f94-33a2e40f7a72,Pat Benatar,United States,749485,6776618
986691af-d52c-48ad-9aef-e37562f26f4d,Peter Pan Speedrock,Netherlands,47058,1126393
14c5a3a3-f5ed-4978-99af-486010e3a007,Psychic TV,United Kingdom,142771,3365084
e984de0f-7744-4f87-ac42-bed48b920842,Psycroptic,Australia,61689,2146430
c4efd92a-5692-41d5-91bb-b23d4b75e735,Raul Seixas,Brazil; Portugal,224645,9394102
b3fa0e6f-93db-4aa5-b76e-393e24de35ba,Redbone,India; United States,277193,1751416
06e59c30-5e21-4318-96e8-7a5f7e309af1,Red House Painters,United States,309992,7551001
7ff78a11-3a3a-4f0b-982e-79afa3333d90,Richard Chamberlain,United States,6406,17985
db92a151-1ac2-438b-bc43-b82e149ddd50,Rick Astley,China; United Kingdom,645717,4707659
64e16898-97be-4b7d-af5e-d114f710005b,Rosetta Stone,United Kingdom,79149,949928
a41e9be6-6caf-464d-b3a8-48fdebc179f7,Rozalla,United Kingdom; Zambia; Zimbabwe,101084,398754
84747bae-166b-4037-ad41-7c41649128c9,Salma Agha,Pakistan,5444,18074
8ec33fe2-4775-474c-a4a8-65dbbb98f87c,Sam Brown,United Kingdom,133628,777224
074d8126-20b8-47cd-b874-9d8457df7684,Shaquille O'Neal,Jersey; United States,13083,104093
bfad839c-ed95-4be6-bdf5-ae7578fb174e,Shop Boyz,Georgia; United States,202604,882884
44271921-cfc6-41cb-b94f-9b5bf1ba4574,Silvestre Revueltas,Mexico; United States,10598,48505
f1027a6e-4a7b-465b-814d-a93a1941ed1e,Snooky Pryor,United States,27410,149272
e9022873-c482-46a0-bb78-33c15fc65b3b,Spacehog,United Kingdom; United States,167775,1171065
5642774a-72c0-4099-8da4-7c1ab36378a8,Stephen Stills,United States,212053,1745890
c28ed38d-3e91-4e20-9bf1-77fbad66c602,Sterling Void,United States,13500,40632
1bbddf35-a5a4-49a8-a8e7-fbfc419cc0f0,Steve Wariner,,54013,421795
fb08bb07-ddca-4c1c-8172-966734b40152,Sticky Filth,New Zealand,287,8262
ff865aa0-4603-4f79-ae8b-8735332e2cfa,Switchfoot,United States,897405,23229080
a7e87190-dc8f-4da8-91fe-fb06edcf3be5,Taetre,Sweden,2626,33024
995d7339-ff57-498e-9c8e-faf955eba696,Terror Squad,,212833,1003755
8444928a-9292-4b69-ac50-3e9b44cfa8de,The Georgia Satellites,United States,80976,583852
eec163e4-a013-4af0-9641-c5b2df41fff7,The Go-Go's,,313118,2366268
a554d6cc-2834-4019-990a-7c524357deb7,The Hearts,,9822,32548
da90427c-0699-4a6a-845f-c3fb56b43706,The Independents,,29861,234547
ecf84a8e-0e6a-471d-95fb-002d67b15052,The Kings,Canada,11720,62227
9803d120-716d-45ba-9eb7-9a120813f908,The Lillingtons,,40553,1316000
8d0acf0e-c099-49ac-b4b3-d57ca9eb2561,The Ocean,,146503,7238750
9363f65f-64c6-4711-a86c-7cba56d9a456,The Rembrandts,,298818,1747011
4aec87a5-f33e-4bd6-89f2-0c96188c8372,The Troggs,,551904,3427339
3452247c-719a-4a77-8d98-bf55becb449a,Timecop1983,,56307,1241699
625e3105-172c-4425-ac57-069887fd401e,Todd Terry,,64253,261507
918bdb15-3c8a-4123-b438-b3cf72782508,Toni Basil,,152025,596552
a646910b-3889-4092-b703-0e0ae36b426a,Toxik,,28176,708060
87d96e5c-7829-4adf-b366-d8ca2065e346,Tracey Ullman,United Kingdom,62993,371229
138aaf2c-77b6-451e-ade2-ce18894eeaa7,Trouble Funk,,26566,110605
658b03d7-bc8c-445c-be3c-254317e0c6b7,U.N.V.,,1387,10344
2aab61bc-67f4-4722-8c6e-e1821b2e32a6,Violent Femmes,,949955,14093141
bdfa8a02-4f77-4f35-bab9-fe5b09a5f1e8,Wa Wa Nee,Australia,3154,19861
245eec10-5ba2-42b9-8805-736a4e13dca6,Whipstriker,,2526,90150
f1edfbed-9315-4550-859c-599cc3fdee57,Willie Colón,,151967,1181733
c3353d27-ad89-4aa3-8d0a-64ca631fae84,Yaki-Da,,27736,185098
30ddca33-95e8-491b-85ba-675cd0486a0c,Anne Hathaway,,89021,576730
819eaeb2-8dd8-48a5-ad07-0bcd137985ef,Antonín Dvořák,Czech Republic,699074,6403780
939c23cf-4d69-4b25-9c1e-f210ae61bab7,Astronoid,United States,28200,402260
ae5fb8e3-6e36-4671-95ae-92c166a0394a,Attitudes,,838,4028
